Analysis,GOID,Title,Date,Source Type,Authors,Publication ID,Publication Title,Publisher City,Publisher Province,ISBN,URL
worthwhile,3122859292,"Big Tech Paves Way for Nuclear Boost --- Small modular reactors could eventually make the power source cheaper, safer and faster to build",2024-11-01,Newspapers,"['Lee, Jinjoo']",10482,Wall Street Journal,South Brunswick,NJ,,https://www.proquest.com/docview/3122859292
risk,3122860182,"Three Mile Island, Notorious in Nuclear Power’s Past, May Herald Its Future",2024-11-01,Newspapers,"['Elliott, Rebecca F']",45131,The New York Times,NEW YORK,NY,,https://www.proquest.com/docview/3122860182
unrelated,3123114001,Bosses sound alarm on Reeves’s Budget as confidence evaporates,2024-11-01,Newspapers,"['Wallace, Tim']",1986348,Telegraph.co.uk,London,,,https://www.proquest.com/docview/3123114001
unrelated,3123114680,"What is ESG investing? Definition, benefits and risks",2024-11-01,Newspapers,"['Thomas, Holly']",1986348,Telegraph.co.uk,London,,,https://www.proquest.com/docview/3123114680
risk,3123196209,Laborious reversal,2024-11-02,Newspapers,"['Wetzel, Daniel']",54211,Welt am Sonntag,Berlin,,,https://www.proquest.com/docview/3123196209
risk,3123281347,‘Model is broken’: off-shore wind’s towering hype faces reality check,2024-11-01,Newspapers,"['Graham, Lloyd']",636359,The Australian (Online),Surry Hills,NSW,,https://www.proquest.com/docview/3123281347
risk,3123366827,Britain importing record amounts of electricity from Europe,2024-11-02,Newspapers,"['Oliver, Matt']",1986348,Telegraph.co.uk,London,,,https://www.proquest.com/docview/3123366827
worthwhile,3123447255,Britain imports record amounts of electricity to keep the lights on,2024-11-03,Newspapers,,32356,The Sunday Telegraph,Tonbridge,,,https://www.proquest.com/docview/3123447255
unrelated,3123489459,The HOT LIST of would-be winners from a bombshell Budget ... and how they might make YOU richer,2024-11-03,Newspapers,"['Murray-West, Rosie']",45309,Mail on Sunday,London,,,https://www.proquest.com/docview/3123489459
unrelated,3123490758,The HOT LIST of would-be winners from a bombshell Budget ... and how they might make YOU richer,2024-11-03,Newspapers,"['Murray-West, Rosie']",45309,Mail on Sunday,London,,,https://www.proquest.com/docview/3123490758
unrelated,3123544793,United States: South Africa Country Analysis Brief,2024-11-04,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/3123544793
risk,3123724610,Why Constellation Energy's stock is seeing a record selloff despite profit beat; Highflying stocks of fellow nuclear-power companies Vistra and Talen Energy also dropped after a disappointing regulatory ruling,2024-11-04,Newspapers,"['Kilgore, Tomi']",7077307,MarketWatch,South Brunswick,NJ,,https://www.proquest.com/docview/3123724610
unrelated,3123797048,United States: Remarks as Prepared for Delivery by National Climate Advisor Ali Zaidi at Georgetown Law School on the Biden-Harris Administration's Work to Rebuild our Middle Class and Accelerate American Manufacturing and Innovation,2024-11-05,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/3123797048
risk,3123797707,"Zim, Zambia explore Kariba floating solar project",2024-11-04,Newspapers,,2046060,The Herald,,,,https://www.proquest.com/docview/3123797707
worthwhile,3124009134,The trend of new electricity cost is stable.,2024-11-04,Newspapers,,4368386,Vietnam News Gazette,,,,https://www.proquest.com/docview/3124009134
risk,3124052907,Millions more households to be asked to switch off to hit Ed Miliband’s net zero targets,2024-11-05,Newspapers,"['Oliver, Matt']",1986348,Telegraph.co.uk,London,,,https://www.proquest.com/docview/3124052907
risk,3124104631,Why Miliband’s net zero blitz could play into the hands of Nigel Farage,2024-11-05,Newspapers,"['Leake, Jonathan']",1986348,Telegraph.co.uk,London,,,https://www.proquest.com/docview/3124104631
risk,3124289192,Why a Memphis Community Is Fighting Elon Musk’s Supercomputer,2024-11-06,Newspapers,"['Penn, Ivan', 'Conger, Kate']",45131,The New York Times,NEW YORK,NY,,https://www.proquest.com/docview/3124289192
risk,3124511785,The EU’s next energy chief has a money problem,2024-11-05,Newspapers,,2040502,Yerepouni Daily News,Camden,DE,,https://www.proquest.com/docview/3124511785
worthwhile,3124590184,Singapore: Speech by DPM and Minister for Trade and Industry Gan Kim Yong at the Singapore International Energy Week 2024,2024-11-07,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/3124590184
unrelated,3124699991,IBD's 100 Most Sustainable Companies For 2024,2024-10-11,Newspapers,"['Stanley, Anne']",7122126,Investor's Business Daily (Online),South Brunswick,NJ,,https://www.proquest.com/docview/3124699991
worthwhile,3125472569,European Union: Hearing of Commissioner-designate Dan Jørgensen,2024-11-08,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/3125472569
risk,3125752370,What Trump can do to reverse US climate policy − and what he probably can’t change,2024-11-07,Newspapers,"['Jain, Gautam']",4977986,The Conversation :  Economy + Business,Boston,MA,,https://www.proquest.com/docview/3125752370
risk,3125759322,What Trump can do to reverse US climate policy − and what he probably can’t change,2024-11-07,Newspapers,"['Jain, Gautam']",4977984,The Conversation : Environment + Energy,Boston,MA,,https://www.proquest.com/docview/3125759322
risk,3125768768,What Trump can do to reverse US climate policy − and what he probably can’t change,2024-11-07,Newspapers,"['Jain, Gautam']",4977988,The Conversation U.S.,Boston,MA,,https://www.proquest.com/docview/3125768768
unrelated,3125947654,Why Rwanda is updating its energy policy,2024-11-08,Newspapers,,2029748,The New Times,Camden,DE,,https://www.proquest.com/docview/3125947654
unrelated,3125951755,Revealed: The Arabian Business 100 Most Admired Companies for 2024,2024-11-08,Newspapers,,39150,Arabianbusiness.com,Camden,DE,,https://www.proquest.com/docview/3125951755
worthwhile,3126484148,China touts success of its first home-grown nuclear reactor,2024-11-10,Newspapers,"['Zhang, Lim Min']",33108,The Straits Times,News Centre,,,https://www.proquest.com/docview/3126484148
worthwhile,3126485817,Nuclear option: Small modular reactors can pave India's path to clean energy,2024-11-10,Newspapers,,75999,Mint,New Delhi,,,https://www.proquest.com/docview/3126485817
worthwhile,3126486165,Green portfolio's 74pc rise as Trump loomed,2024-11-11,Newspapers,,2040384,The Australian Financial Review,Pyrmont,NSW,,https://www.proquest.com/docview/3126486165
worthwhile,3126621135,AI's Power Needs Spark Three Mile Island Redux,2024-11-11,Newspapers,"['Hiller, Jennifer', 'Blunt, Katherine']",10482,Wall Street Journal,South Brunswick,NJ,,https://www.proquest.com/docview/3126621135
worthwhile,3126695714,Nuclear ban risks data centre opportunities,2024-11-12,Newspapers,,2040384,The Australian Financial Review,Pyrmont,NSW,,https://www.proquest.com/docview/3126695714
unrelated,3126731313,Climate Action 15: 2024's top global innovators powering green solutions,2024-11-11,Newspapers,,4682318,Business Insider,New York,NY,,https://www.proquest.com/docview/3126731313
worthwhile,3126742221,World: Latin America: When climate change ruins renewables,2024-11-12,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/3126742221
unrelated,3126819734,Taking control of our relationship with Trump,2024-11-09,Newspapers,"['Greenspon, Edward', 'Fagan, Drew']",46323,The Globe and Mail,Toronto,Ontario,,https://www.proquest.com/docview/3126819734
worthwhile,3126825134,"DPM Fadillah: Malaysia weighs nuclear power as clean energy source to meet rising electricity demand, assures thorough review before commitment",2024-11-11,Newspapers,,4371404,Malay Mail Online,,,,https://www.proquest.com/docview/3126825134
unrelated,3127037708,Qualcomm CEO Plays Down Trump Fears. What Tech Wants From the Next President.,2024-11-12,Newspapers,"['Clark, Adam']",2048938,Barron's (Online),South Brunswick,NJ,,https://www.proquest.com/docview/3127037708
worthwhile,3127359594,Investment implications of AI's huge appetite for energy,2024-11-13,Newspapers,['Fook'],33677,The Business Times,News Centre,,,https://www.proquest.com/docview/3127359594
risk,3127360217,Britain’s soaring reliance on foreign power exposes the great green energy scam,2024-11-12,Newspapers,"['Lodge, Tony']",1986348,Telegraph.co.uk,London,,,https://www.proquest.com/docview/3127360217
unrelated,3127382844,"United States: Remarks as Delivered by John Podesta Press Conference at the 29th UN Climate Change Conference (COP 29) in Baku, Azerbaijan",2024-11-13,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/3127382844
worthwhile,3127413842,"Macquarie initiates coverage on power stocks: NTPC, PFC, REC, and Power Grid could give 18-30% return [Stock in news]",2024-11-13,Newspapers,,29263,The Economic Times,New Delhi,,,https://www.proquest.com/docview/3127413842
risk,3127503946,"G.O.P. Shifts on Climate, but Not on Fossil Fuels",2021-08-14,Newspapers,"['Friedman, Lisa', 'Davenport, Coral']",45545,New York Times  (1923-),NEW YORK,NY,,https://www.proquest.com/docview/3127503946
risk,3127507878,"Senator Has Fossil Fuel Links, and a Potent Pen",2021-09-20,Newspapers,"['Davenport, Coral']",45545,New York Times  (1923-),NEW YORK,NY,,https://www.proquest.com/docview/3127507878
worthwhile,3127664074,United States: Trump set to go after measures mitigating climate change,2024-11-14,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/3127664074
worthwhile,3128099191,"Canada, France offer nuclear support to Philippines",2024-11-14,Newspapers,,3930286,Manila Bulletin,New Delhi,,,https://www.proquest.com/docview/3128099191
unrelated,3128310264,The Gateses' Public Split Spotlights a Very Secretive Fortune,2021-05-14,Newspapers,"['Kulish, Nicholas', 'Gelles, David', 'Das, Anupreeta', 'Kelly, Kate']",45545,New York Times  (1923-),NEW YORK,NY,,https://www.proquest.com/docview/3128310264
unrelated,3128327250,"Ending long deadlock, carbon credit trade rules approved",2024-11-15,Newspapers,,39282,The New Nation,New Delhi,,,https://www.proquest.com/docview/3128327250
unrelated,3128344540,United States: Joint Statement from the Leaders of the United States and the Republic of Indonesia: Commemorating 75 Years of Diplomatic Relations,2024-11-15,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/3128344540
worthwhile,3128345263,United States: FACT SHEET: Biden-Harris Administration Leverages Historic U.S. Climate Leadership at Home and Abroad to Urge Countries to Accelerate Global Climate Action at the 29th U.N. Climate Change Conference (COP29),2024-11-15,Newspapers,,656306,Asia News Monitor,Bangkok,,,https://www.proquest.com/docview/3128345263
worthwhile,3128530940,Atkins-Réalis says nuclear is key to its growth,2024-11-15,Newspapers,,44892,Toronto Star,Toronto,Ontario,,https://www.proquest.com/docview/3128530940
risk,3128895857,Why Ed Miliband's net zero dream is doomed to fail,2024-11-16,Newspapers,,33554,The Daily Telegraph,Tonbridge,,,https://www.proquest.com/docview/3128895857
risk,3128954731,Why Ed Miliband’s net zero dream is doomed to failure,2024-11-16,Newspapers,"['Wright, Ben']",1986348,Telegraph.co.uk,London,,,https://www.proquest.com/docview/3128954731
risk,3129106079,Nuclear plants in Illinois are caught in the crosshairs,2024-11-17,Newspapers,"['Atkins, Karina']",46852,Chicago Tribune,Chicago,IL,,https://www.proquest.com/docview/3129106079
risk,3129106217,Nuclear plants in Illinois are caught in the crosshairs,2024-11-17,Newspapers,"['Atkins, Karina']",46852,Chicago Tribune,Chicago,IL,,https://www.proquest.com/docview/3129106217
worthwhile,3129215575,Renewables firm provides P192 million to fund nuclear research in PHL,2024-11-17,Newspapers,,2032451,Business Mirror,,,,https://www.proquest.com/docview/3129215575
unrelated,3129229930,Your Say,2024-11-17,Newspapers,,42792,Herald Sun,Surry Hills,NSW,,https://www.proquest.com/docview/3129229930
risk,3129233154,"Miliband’s energy policy isn’t just incoherent, it’s a danger to security",2024-11-17,Newspapers,"['Nick, Timothy']",1986348,Telegraph.co.uk,London,,,https://www.proquest.com/docview/3129233154
risk,3129253227,"Miliband's energy policy isn't just incoherent, it's a danger to security",2024-11-18,Newspapers,,33554,The Daily Telegraph,Tonbridge,,,https://www.proquest.com/docview/3129253227
risk,3129828982,Letters to the Editor,2024-11-19,Newspapers,,42763,The Australian,Surry Hills,NSW,,https://www.proquest.com/docview/3129828982
unrelated,3129852953,Trump ‘to deal £20bn blow to British economy’,2024-11-18,Newspapers,"['Price, Chris']",1986348,Telegraph.co.uk,London,,,https://www.proquest.com/docview/3129852953
risk,3129875106,Chris Bowen and Ted O’Brien answer The Australian’s questions on energy and climate,2024-11-18,Newspapers,"['Lewis, Rosie']",636359,The Australian (Online),Surry Hills,NSW,,https://www.proquest.com/docview/3129875106
risk,3129932381,Political ideology v energy reality? Aussies are the losers,2024-11-18,Newspapers,,636359,The Australian (Online),Surry Hills,NSW,,https://www.proquest.com/docview/3129932381
unrelated,3129991077,"Bangladesh, other SA nations need $625 bln to triple renewable energy capacity",2024-11-19,Newspapers,,3930058,United News of Bangladesh,New Delhi,,,https://www.proquest.com/docview/3129991077
risk,3130599037,Investment shake-up puts Future Fund on a slippery slope,2024-11-21,Newspapers,,2040384,The Australian Financial Review,Pyrmont,NSW,,https://www.proquest.com/docview/3130599037
risk,3131561118,REALITY CHECK ON THE PLANET,2024-11-22,Newspapers,,42763,The Australian,Surry Hills,NSW,,https://www.proquest.com/docview/3131561118
risk,3131561512,HEAD TO HEAD ON CLIMATE,2024-11-22,Newspapers,,42763,The Australian,Surry Hills,NSW,,https://www.proquest.com/docview/3131561512
worthwhile,3131638850,"We need the clean, dependable option of nuclear energy",2024-11-21,Newspapers,"['Lombardi, Matw']",45458,National Post,Toronto,Ontario,,https://www.proquest.com/docview/3131638850
worthwhile,3131713249,"Nuclear Power, Once Shunned, Gets Place at Climate Talks",2024-11-22,Newspapers,"['Plumer, Brad']",45131,The New York Times,NEW YORK,NY,,https://www.proquest.com/docview/3131713249
risk,3131719535,Will community goodwill for action hold up in the face of less certain economic times?,2024-11-21,Newspapers,"['Graham, Lloyd']",636359,The Australian (Online),Surry Hills,NSW,,https://www.proquest.com/docview/3131719535
risk,3131762414,US-led talks on small modular reactors could renew Asean's nuclear push,2024-11-22,Newspapers,['Crystal'],33677,The Business Times,News Centre,,,https://www.proquest.com/docview/3131762414
unrelated,3131908647,Central to growth will be bridging the great divide,2024-11-23,Newspapers,"['Murison, Henri']",27174,The Yorkshire Post,Tunbridge Wells,,,https://www.proquest.com/docview/3131908647
risk,3131917042,Labor goes full steam ahead on track for fiasco,2024-11-23,Newspapers,,42764,Weekend Australian,Surry Hills,NSW,,https://www.proquest.com/docview/3131917042
risk,3131917438,"Vote for small targets, expect big mistakes",2024-11-23,Newspapers,,42764,Weekend Australian,Surry Hills,NSW,,https://www.proquest.com/docview/3131917438
